code_name,p,decoder_name,repeat_id,seed,num_shots,num_failures,logical_error_rate,ler_ci_low,ler_ci_high,avg_latency_ms_per_shot,p50_latency_ms_per_shot,p95_latency_ms_per_shot,p99_latency_ms_per_shot,avg_bp_iterations_per_shot,p95_bp_iterations_per_shot,bp_converged_fraction,syndrome_avg_weight,syndrome_p95_weight,syndrome_avg_relative_weight,syndrome_p95_relative_weight,noise_model,n,k,d,mx_rows,mx_cols,mz_rows,mz_cols,mx_density,mz_density,mx_row_weight_mean,mz_row_weight_mean,code_file,ci_method
bb_n108_k4,0.01,BP-OSD,4,500011,1000,3,0.003,0.0010207838811386186,0.008783014053503173,0.0257993020095455,0.01920000067912042,0.04630500143321114,0.13583999905677044,1.289,2.0,0.999,4.138,10.0,0.07662962962962963,0.18518518518518517,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.01,BP-LSD,4,500011,1000,3,0.003,0.0010207838811386186,0.008783014053503173,0.03168720400935854,0.029149999136279803,0.05131000125402351,0.11487800025861344,1.216,2.0,0.999,4.138,10.0,0.07662962962962963,0.18518518518518517,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.02,BP-OSD,0,501007,1000,4,0.004,0.0015565881404084308,0.010239556277262253,0.031250901985913515,0.02990000029967632,0.05210500021348707,0.10304500136044212,1.726,4.0,1.0,7.498,16.0,0.13885185185185187,0.2962962962962963,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.02,BP-LSD,0,501007,1000,4,0.004,0.0015565881404084308,0.010239556277262253,0.027390502023990848,0.02254999981232686,0.04702999949586226,0.13433499854727413,1.635,4.0,1.0,7.498,16.0,0.13885185185185187,0.2962962962962963,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.02,BP-OSD,1,501008,1000,5,0.005,0.0021375355273244596,0.011650955373375113,0.025421101978281513,0.020649999896704685,0.045114999647921636,0.07394300064333943,1.757,4.0,0.998,7.408,16.0,0.1371851851851852,0.2962962962962963,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.02,BP-LSD,1,501008,1000,5,0.005,0.0021375355273244596,0.011650955373375113,0.023097301987945684,0.018400000044493936,0.03750500000023748,0.05644900016704919,1.643,3.0499999999999545,0.998,7.408,16.0,0.1371851851851852,0.2962962962962963,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.02,BP-OSD,2,501009,1000,4,0.004,0.0015565881404084308,0.010239556277262253,0.023244200034241658,0.018200000340584666,0.04100499936612322,0.0673040012952697,1.732,4.0,0.998,7.384,16.0,0.13674074074074075,0.2962962962962963,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.02,BP-LSD,2,501009,1000,4,0.004,0.0015565881404084308,0.010239556277262253,0.025016103987582028,0.018599999748403206,0.043005000043194734,0.08532800013199446,1.649,4.0,0.998,7.384,16.0,0.13674074074074075,0.2962962962962963,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.02,BP-OSD,3,501010,1000,2,0.002,0.000548643588120728,0.007262807863492177,0.02231760298855079,0.018000000636675395,0.03760000072361436,0.061919000218040296,1.828,4.0,0.998,7.516,16.0,0.1391851851851852,0.2962962962962963,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.02,BP-LSD,3,501010,1000,2,0.002,0.000548643588120728,0.007262807863492177,0.02312670001811057,0.016799999684735667,0.03650500138974166,0.12451999849872662,1.7,4.0,0.998,7.516,16.0,0.1391851851851852,0.2962962962962963,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.02,BP-OSD,4,501011,1000,3,0.003,0.0010207838811386186,0.008783014053503173,0.01958480098437576,0.01610000072105322,0.036004999401484376,0.058964000254490966,1.779,4.0,0.998,7.422,16.0,0.13744444444444445,0.2962962962962963,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.02,BP-LSD,4,501011,1000,3,0.003,0.0010207838811386186,0.008783014053503173,0.024081102001218824,0.018000000636675395,0.04081500137544934,0.09242699963579068,1.697,4.0,0.998,7.422,16.0,0.13744444444444445,0.2962962962962963,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.03,BP-OSD,0,502007,1000,14,0.014,0.00835757513042392,0.02336203411753566,0.027383301998270326,0.018400000044493936,0.05037000091760995,0.2564290011650879,3.065,9.0,0.984,10.518,18.09999999999991,0.1947777777777778,0.3351851851851835,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.03,BP-LSD,0,502007,1000,14,0.014,0.00835757513042392,0.02336203411753566,0.0361245020521892,0.025400000595254824,0.05875000124433422,0.45354600073551404,2.938,8.0,0.984,10.518,18.09999999999991,0.1947777777777778,0.3351851851851835,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.03,BP-OSD,1,502008,1000,21,0.021,0.013775739567924286,0.03189029506123752,0.03250690299501002,0.020700000277429353,0.06483000051957785,0.3325629997925716,3.226,10.0,0.981,10.518,18.0,0.1947777777777778,0.3333333333333333,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.03,BP-LSD,1,502008,1000,21,0.021,0.013775739567924286,0.03189029506123752,0.03896990099201503,0.022850000277685467,0.06360000043059699,0.5325700012326705,3.164,10.0,0.981,10.518,18.0,0.1947777777777778,0.3333333333333333,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.03,BP-OSD,2,502009,1000,33,0.033,0.023592927958426907,0.04598126446708159,0.042823102045076666,0.027450000743556302,0.0762300000133109,0.4891280007723253,3.513,10.049999999999955,0.973,10.754,20.0,0.19914814814814813,0.37037037037037035,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.03,BP-LSD,2,502009,1000,33,0.033,0.023592927958426907,0.04598126446708159,0.03770450193587749,0.020399999812070746,0.06279999979597051,0.5381510009829071,3.424,10.0,0.973,10.754,20.0,0.19914814814814813,0.37037037037037035,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.03,BP-OSD,3,502010,1000,18,0.018,0.011415740009567788,0.028273255170507345,0.02943600203070673,0.018700000509852543,0.04612999991877584,0.35483901041516214,3.072,8.0,0.979,10.6,18.09999999999991,0.1962962962962963,0.3351851851851835,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.03,BP-LSD,3,502010,1000,18,0.018,0.011415740009567788,0.028273255170507345,0.047357702011140645,0.02460000087012304,0.07160500126701663,0.6757160014240062,3.015,8.0,0.979,10.6,18.09999999999991,0.1962962962962963,0.3351851851851835,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.03,BP-OSD,4,502011,1000,23,0.023,0.015374276932992918,0.03427645066222667,0.0380103010302264,0.026250000701111276,0.07139999988794443,0.36148700004559914,3.143,8.049999999999955,0.98,10.726,18.0,0.19862962962962966,0.3333333333333333,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.03,BP-LSD,4,502011,1000,23,0.023,0.015374276932992918,0.03427645066222667,0.03957630197692197,0.022899999748915434,0.06555499867317843,0.5930879997322329,3.087,8.0,0.98,10.726,18.0,0.19862962962962966,0.3333333333333333,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.05,BP-OSD,0,503007,1000,104,0.104,0.08657102809826807,0.12445976462229157,0.07569750699076394,0.02949999998236308,0.3624799993303894,0.5238579994329484,8.001,30.0,0.863,15.07,22.0,0.2790740740740741,0.4074074074074074,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.05,BP-LSD,0,503007,1000,104,0.104,0.08657102809826807,0.12445976462229157,0.1011939059735596,0.03280000055383425,0.5547509495954722,0.8434420002777187,7.982,30.0,0.863,15.07,22.0,0.2790740740740741,0.4074074074074074,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.05,BP-OSD,1,503008,1000,134,0.134,0.11428107599412643,0.15652011121729995,0.07357910508471832,0.027249999220657628,0.3468300012173131,0.43962501038549817,8.718,30.0,0.839,15.436,24.0,0.28585185185185186,0.4444444444444444,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.05,BP-LSD,1,503008,1000,134,0.134,0.11428107599412643,0.15652011121729995,0.11309310801516403,0.031200000194075983,0.6063500000891509,0.8448170003066476,8.712,30.0,0.839,15.436,24.0,0.28585185185185186,0.4444444444444444,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.05,BP-OSD,2,503009,1000,123,0.123,0.10407414325107295,0.1448112326470356,0.08718900701751409,0.03245000061724568,0.39974500132302626,0.5711949994292808,8.543,30.0,0.842,15.47,24.0,0.2864814814814815,0.4444444444444444,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.05,BP-LSD,2,503009,1000,123,0.123,0.10407414325107295,0.1448112326470356,0.11320041101316747,0.03260000084992498,0.6216049990143798,0.8458610011075507,8.5,30.0,0.842,15.47,24.0,0.2864814814814815,0.4444444444444444,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.05,BP-OSD,3,503010,1000,116,0.116,0.09760567703963383,0.13733327347727253,0.08560280796336883,0.029550000363087747,0.38602595013799146,0.5250169997634655,8.938,30.0,0.838,15.334,24.0,0.283962962962963,0.4444444444444444,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.05,BP-LSD,3,503010,1000,116,0.116,0.09760567703963383,0.13733327347727253,0.13936520998868218,0.03345000004628673,0.7030150009995847,0.9449910000694215,8.865,30.0,0.838,15.334,24.0,0.283962962962963,0.4444444444444444,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.05,BP-OSD,4,503011,1000,100,0.1,0.08290944359309571,0.1201519631953484,0.08325380598580523,0.03255000046920031,0.40667000021130656,0.5855959999462356,8.149,30.0,0.865,15.272,24.0,0.2828148148148148,0.4444444444444444,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
bb_n108_k4,0.05,BP-LSD,4,503011,1000,100,0.1,0.08290944359309571,0.1201519631953484,0.16569841101954808,0.045650000174646266,0.8772950001002754,1.4473810000708902,8.114,30.0,0.865,15.272,24.0,0.2828148148148148,0.4444444444444444,independent_z_only,108,4,,54,108,54,108,0.07407407407407407,0.07407407407407407,8.0,8.0,bbcode_n108_k4.npz,wilson_95
