experiment_name,code_family,control_mode,basis,cycles,workload_id,num_pairs,paired_delta_lfr,paired_bootstrap_std,unpaired_bootstrap_std,std_ratio_unpaired_over_paired,paired_ci_lower,paired_ci_upper,unpaired_ci_lower,unpaired_ci_upper,num_bootstrap,source_data_dir
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_Z_r150,10000,-0.035300,0.006029,0.006848,1.135886,-0.046000,-0.022600,-0.048200,-0.023100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_X_r010,10000,-0.005300,0.001682,0.003438,2.044650,-0.008200,-0.002100,-0.010800,0.002800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_X_r030,10000,-0.017400,0.002774,0.004692,1.691474,-0.023200,-0.012400,-0.026300,-0.009300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_X_r050,10000,-0.014100,0.003159,0.005923,1.874854,-0.020000,-0.008100,-0.023800,-0.002600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_X_r070,10000,-0.015600,0.003602,0.006673,1.852717,-0.022900,-0.009600,-0.027500,-0.000100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_X_r090,10000,-0.013100,0.003977,0.007429,1.868107,-0.021000,-0.006100,-0.029300,-0.001100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_X_r110,10000,-0.019700,0.004372,0.007075,1.618217,-0.029900,-0.012400,-0.033900,-0.006900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_X_r130,10000,-0.023100,0.004712,0.007798,1.655055,-0.033700,-0.015000,-0.037400,-0.008800,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_X_r150,10000,-0.015300,0.005500,0.007113,1.293285,-0.029000,-0.004200,-0.030000,-0.004900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r010,10000,-0.015200,0.002029,0.003619,1.783276,-0.019100,-0.011500,-0.022200,-0.009000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r030,10000,-0.028600,0.002869,0.005152,1.796082,-0.035200,-0.023900,-0.036700,-0.018900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r050,10000,-0.039400,0.003990,0.005825,1.459876,-0.046700,-0.032500,-0.050500,-0.028400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r070,10000,-0.042900,0.004782,0.005846,1.222686,-0.052400,-0.035000,-0.052700,-0.028900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r090,10000,-0.050900,0.005175,0.006225,1.202899,-0.060600,-0.039600,-0.063200,-0.038900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r110,10000,-0.047600,0.004827,0.006451,1.336639,-0.056400,-0.037400,-0.059300,-0.036100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r130,10000,-0.052500,0.005894,0.006986,1.185149,-0.062500,-0.040400,-0.069500,-0.038000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+8j_Z_r150,10000,-0.043900,0.005045,0.006469,1.282438,-0.056500,-0.035700,-0.058500,-0.030900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+8j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_X_r010,10000,-0.006200,0.001544,0.003497,2.264481,-0.008700,-0.003000,-0.014300,0.000600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_X_r030,10000,-0.010100,0.002624,0.005139,1.958185,-0.015200,-0.004400,-0.018900,0.001400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_X_r050,10000,-0.022400,0.002973,0.005698,1.916282,-0.028300,-0.016500,-0.032200,-0.011200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_X_r070,10000,-0.018300,0.003336,0.006325,1.895701,-0.025000,-0.012200,-0.028000,-0.004300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_X_r090,10000,-0.024800,0.003855,0.006915,1.793533,-0.032900,-0.018000,-0.039200,-0.010700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_X_r110,10000,-0.014100,0.004282,0.006608,1.543181,-0.024300,-0.006200,-0.026700,0.001000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_X_r130,10000,-0.013600,0.004411,0.006231,1.412579,-0.022100,-0.005600,-0.024900,-0.001700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_X_r150,10000,-0.019600,0.004671,0.007201,1.541846,-0.027600,-0.009900,-0.033100,-0.005500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r010,10000,-0.002400,0.001395,0.002800,2.006973,-0.005000,0.000600,-0.009000,0.002300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r030,10000,-0.007200,0.002468,0.004874,1.974425,-0.012300,-0.002300,-0.017400,0.001500,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r050,10000,-0.012800,0.002829,0.005869,2.074279,-0.017800,-0.007400,-0.024800,-0.000600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r070,10000,-0.014200,0.003429,0.006425,1.873683,-0.020300,-0.007200,-0.028100,-0.003900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r090,10000,-0.011800,0.003358,0.006062,1.805343,-0.018800,-0.004100,-0.022800,0.002000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r110,10000,-0.013000,0.004271,0.006438,1.507339,-0.021900,-0.005600,-0.023900,0.001600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r130,10000,-0.017300,0.004155,0.006550,1.576509,-0.026200,-0.009900,-0.028400,-0.005700,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d3_4+0j_Z_r150,10000,-0.002100,0.005063,0.007009,1.384241,-0.012300,0.006600,-0.015500,0.013000,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r010,10000,0.000400,0.001283,0.002639,2.057870,-0.001800,0.003000,-0.003800,0.005900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r030,10000,0.001600,0.002055,0.004481,2.180169,-0.003500,0.005800,-0.007400,0.009300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r050,10000,-0.001200,0.002093,0.005354,2.558346,-0.005500,0.002300,-0.015600,0.008200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r070,10000,0.010000,0.003037,0.005276,1.737393,0.005300,0.015800,0.001300,0.022600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r090,10000,-0.008200,0.002918,0.006476,2.218976,-0.015800,-0.003600,-0.020100,0.004300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r110,10000,0.009400,0.003692,0.006469,1.752448,0.004000,0.018800,-0.004200,0.021200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r130,10000,-0.002300,0.003211,0.006042,1.882016,-0.007800,0.004100,-0.015000,0.009100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_X_r150,10000,0.015100,0.004367,0.007054,1.615088,0.006500,0.023000,0.000800,0.030900,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r010,10000,0.000800,0.001171,0.003210,2.742644,-0.001900,0.002800,-0.005200,0.007400,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r030,10000,-0.002300,0.001832,0.005273,2.877952,-0.006300,0.001100,-0.012000,0.007300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r050,10000,-0.005500,0.002346,0.005721,2.438490,-0.009500,-0.000200,-0.016900,0.008600,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r070,10000,-0.003200,0.002680,0.006406,2.390531,-0.008400,0.001900,-0.018100,0.009300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r090,10000,-0.002300,0.003144,0.006777,2.155121,-0.007600,0.004700,-0.014900,0.011200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r110,10000,-0.007900,0.003124,0.007111,2.276450,-0.014400,-0.002200,-0.020400,0.007100,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r130,10000,0.000900,0.003643,0.007355,2.018674,-0.007100,0.007700,-0.013400,0.016300,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d3_4+4j_Z_r150,10000,-0.004000,0.004048,0.006980,1.724279,-0.011900,0.003600,-0.015400,0.008200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+4j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d3_4+8j_X_r010,10000,-0.002100,0.001421,0.002981,2.097728,-0.004900,0.001100,-0.007400,0.004200,100,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_4+8j/X/r010
