analysis_scope,unit_id,intervention,num_pairs,rescued_failure_count,induced_failure_count,discordant_pair_count,paired_delta_lfr,net_rescue_rate,effect_direction,mcnemar_exact_p,holm_adjusted_p,significant_after_holm_0_05,interpretation,source_artifact
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d3_at_q8_5_X_r25|dem_correlations,dem_correlations,10000,1713,1482,3195,-0.023100,0.023100,rescues_more_than_induces,4.68724e-05,0.160679,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d3_at_q8_5_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1839,1590,3429,-0.024900,0.024900,rescues_more_than_induces,2.26639e-05,0.0828139,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d3_at_q8_5_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1890,1590,3480,-0.030000,0.030000,rescues_more_than_induces,3.94631e-07,0.00180623,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r05|dem_correlations,dem_correlations,10000,785,619,1404,-0.016600,0.016600,rescues_more_than_induces,1.04159e-05,0.0400387,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,804,553,1357,-0.025100,0.025100,rescues_more_than_induces,1.00644e-11,5.86956e-08,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,768,547,1315,-0.022100,0.022100,rescues_more_than_induces,1.19652e-09,6.51027e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r09|dem_correlations,dem_correlations,10000,1079,913,1992,-0.016600,0.016600,rescues_more_than_induces,0.000216555,0.643385,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1150,873,2023,-0.027700,0.027700,rescues_more_than_induces,7.96153e-10,4.36371e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1163,891,2054,-0.027200,0.027200,rescues_more_than_induces,2.12381e-09,1.13942e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r13|dem_correlations,dem_correlations,10000,1363,1322,2685,-0.004100,0.004100,rescues_more_than_induces,0.440151,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1432,1284,2716,-0.014800,0.014800,rescues_more_than_induces,0.00478334,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1392,1286,2678,-0.010600,0.010600,rescues_more_than_induces,0.0424373,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r17|dem_correlations,dem_correlations,10000,1752,1493,3245,-0.025900,0.025900,rescues_more_than_induces,5.85998e-06,0.023352,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1746,1429,3175,-0.031700,0.031700,rescues_more_than_induces,1.99319e-08,0.000101174,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1741,1437,3178,-0.030400,0.030400,rescues_more_than_induces,7.49901e-08,0.000364377,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r21|dem_correlations,dem_correlations,10000,1843,1723,3566,-0.012000,0.012000,rescues_more_than_induces,0.0462719,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1863,1629,3492,-0.023400,0.023400,rescues_more_than_induces,8.00339e-05,0.261794,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1821,1611,3432,-0.021000,0.021000,rescues_more_than_induces,0.00035891,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r25|dem_correlations,dem_correlations,10000,2000,1894,3894,-0.010600,0.010600,rescues_more_than_induces,0.0924319,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,2029,1839,3868,-0.019000,0.019000,rescues_more_than_induces,0.00237007,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_34_d5_at_q6_5_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,2014,1878,3892,-0.013600,0.013600,rescues_more_than_induces,0.030455,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r05|dem_correlations,dem_correlations,10000,449,329,778,-0.012000,0.012000,rescues_more_than_induces,1.91752e-05,0.0710441,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,543,384,927,-0.015900,0.015900,rescues_more_than_induces,1.97552e-07,0.000930667,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,530,377,907,-0.015300,0.015300,rescues_more_than_induces,4.22473e-07,0.00193155,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r09|dem_correlations,dem_correlations,10000,686,491,1177,-0.019500,0.019500,rescues_more_than_induces,1.45085e-08,7.42835e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,820,566,1386,-0.025400,0.025400,rescues_more_than_induces,9.46181e-12,5.5238e-08,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,811,542,1353,-0.026900,0.026900,rescues_more_than_induces,2.67828e-13,1.6059e-09,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r13|dem_correlations,dem_correlations,10000,923,719,1642,-0.020400,0.020400,rescues_more_than_induces,5.28037e-07,0.00238831,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1108,851,1959,-0.025700,0.025700,rescues_more_than_induces,6.95694e-09,3.63431e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1100,843,1943,-0.025700,0.025700,rescues_more_than_induces,6.031e-09,3.16085e-05,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r17|dem_correlations,dem_correlations,10000,1164,875,2039,-0.028900,0.028900,rescues_more_than_induces,1.67621e-10,9.43539e-07,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1368,1027,2395,-0.034100,0.034100,rescues_more_than_induces,3.42765e-12,2.01854e-08,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1318,1015,2333,-0.030300,0.030300,rescues_more_than_induces,3.82517e-10,2.12335e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r21|dem_correlations,dem_correlations,10000,1233,988,2221,-0.024500,0.024500,rescues_more_than_induces,2.18954e-07,0.00102536,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1465,1205,2670,-0.026000,0.026000,rescues_more_than_induces,5.27121e-07,0.00238575,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1461,1211,2672,-0.025000,0.025000,rescues_more_than_induces,1.43274e-06,0.0062009,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r25|dem_correlations,dem_correlations,10000,1448,1197,2645,-0.025100,0.025100,rescues_more_than_induces,1.1475e-06,0.0050272,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1658,1385,3043,-0.027300,0.027300,rescues_more_than_induces,8.05776e-07,0.00358338,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q4_5_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1649,1382,3031,-0.026700,0.026700,rescues_more_than_induces,1.33447e-06,0.00580895,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r05|dem_correlations,dem_correlations,10000,345,327,672,-0.001800,0.001800,rescues_more_than_induces,0.51199,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,427,312,739,-0.011500,0.011500,rescues_more_than_induces,2.65188e-05,0.0955207,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,417,320,737,-0.009700,0.009700,rescues_more_than_induces,0.000398865,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r09|dem_correlations,dem_correlations,10000,562,481,1043,-0.008100,0.008100,rescues_more_than_induces,0.0132068,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,693,509,1202,-0.018400,0.018400,rescues_more_than_induces,1.23478e-07,0.000590719,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,670,509,1179,-0.016100,0.016100,rescues_more_than_induces,3.06191e-06,0.0126794,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r13|dem_correlations,dem_correlations,10000,814,638,1452,-0.017600,0.017600,rescues_more_than_induces,4.26806e-06,0.0173326,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,964,677,1641,-0.028700,0.028700,rescues_more_than_induces,1.46438e-12,8.67792e-09,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,925,673,1598,-0.025200,0.025200,rescues_more_than_induces,3.14168e-10,1.74834e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r17|dem_correlations,dem_correlations,10000,1034,922,1956,-0.011200,0.011200,rescues_more_than_induces,0.0120607,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1194,961,2155,-0.023300,0.023300,rescues_more_than_induces,5.66545e-07,0.00255455,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1186,996,2182,-0.019000,0.019000,rescues_more_than_induces,5.15555e-05,0.174825,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r21|dem_correlations,dem_correlations,10000,1113,969,2082,-0.014400,0.014400,rescues_more_than_induces,0.00171805,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1325,1029,2354,-0.029600,0.029600,rescues_more_than_induces,1.1433e-09,6.23098e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1293,1039,2332,-0.025400,0.025400,rescues_more_than_induces,1.57075e-07,0.000746106,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r25|dem_correlations,dem_correlations,10000,1228,1158,2386,-0.007000,0.007000,rescues_more_than_induces,0.157764,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1429,1246,2675,-0.018300,0.018300,rescues_more_than_induces,0.000431269,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_3_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1399,1219,2618,-0.018000,0.018000,rescues_more_than_induces,0.000465881,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r05|dem_correlations,dem_correlations,10000,494,388,882,-0.010600,0.010600,rescues_more_than_induces,0.000401045,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,597,399,996,-0.019800,0.019800,rescues_more_than_induces,3.79347e-10,2.10613e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,548,494,1042,-0.005400,0.005400,rescues_more_than_induces,0.100568,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r09|dem_correlations,dem_correlations,10000,774,643,1417,-0.013100,0.013100,rescues_more_than_induces,0.00054883,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,915,697,1612,-0.021800,0.021800,rescues_more_than_induces,6.20799e-08,0.000303322,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,891,822,1713,-0.006900,0.006900,rescues_more_than_induces,0.100361,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r13|dem_correlations,dem_correlations,10000,981,827,1808,-0.015400,0.015400,rescues_more_than_induces,0.000317919,0.91052,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1182,899,2081,-0.028300,0.028300,rescues_more_than_induces,5.97658e-10,3.2907e-06,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1164,1020,2184,-0.014400,0.014400,rescues_more_than_induces,0.00220676,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r17|dem_correlations,dem_correlations,10000,1104,1071,2175,-0.003300,0.003300,rescues_more_than_induces,0.492626,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r17|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1271,1178,2449,-0.009300,0.009300,rescues_more_than_induces,0.0629966,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r17|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1297,1354,2651,0.005700,-0.005700,induces_more_than_rescues,0.276754,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r21|dem_correlations,dem_correlations,10000,1273,1213,2486,-0.006000,0.006000,rescues_more_than_induces,0.236677,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r21|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1505,1309,2814,-0.019600,0.019600,rescues_more_than_induces,0.000235679,0.692994,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r21|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1476,1386,2862,-0.009000,0.009000,rescues_more_than_induces,0.0961705,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r25|dem_correlations,dem_correlations,10000,1461,1349,2810,-0.011200,0.011200,rescues_more_than_induces,0.0362442,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r25|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1699,1498,3197,-0.020100,0.020100,rescues_more_than_induces,0.000402781,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_5_X_r25|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1630,1668,3298,0.003800,-0.003800,induces_more_than_rescues,0.519398,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r05|dem_correlations,dem_correlations,10000,489,455,944,-0.003400,0.003400,rescues_more_than_induces,0.28279,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r05|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,581,438,1019,-0.014300,0.014300,rescues_more_than_induces,8.37928e-06,0.0326289,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r05|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,539,403,942,-0.013600,0.013600,rescues_more_than_induces,1.05428e-05,0.040516,True,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r09|dem_correlations,dem_correlations,10000,797,655,1452,-0.014200,0.014200,rescues_more_than_induces,0.000213069,0.633454,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r09|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,846,695,1541,-0.015100,0.015100,rescues_more_than_induces,0.000131339,0.409909,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r09|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,786,648,1434,-0.013800,0.013800,rescues_more_than_induces,0.000294191,0.847858,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r13|dem_correlations,dem_correlations,10000,976,898,1874,-0.007800,0.007800,rescues_more_than_induces,0.0752587,1,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r13|dem_rl_isolated_correlated_matching,dem_rl_isolated_correlated_matching,10000,1132,938,2070,-0.019400,0.019400,rescues_more_than_induces,2.18666e-05,0.0801411,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
real_decoder_prior,sycamore_surface_code_d3_d5_sample_35_d3_at_q6_7_X_r13|dem_rl_shared_correlated_matching,dem_rl_shared_correlated_matching,10000,1049,883,1932,-0.016600,0.016600,rescues_more_than_induces,0.000172647,0.52502,False,Exact paired test over discordant rescued/induced transitions.,data/results/p10_google_decoder_priors_prior_effects.csv
