experiment_name,code_family,control_mode,basis,cycle_dir,cycles,workload_id,baseline_decoder_pathway,intervened_decoder_pathway,num_pairs,valid_pairs,invalid_pairs,baseline_failure_count,intervened_failure_count,rescued_failure_count,induced_failure_count,unchanged_failure_count,unchanged_success_count,net_rescue_count,baseline_lfr,intervened_lfr,paired_delta_lfr,net_rescue_rate,rescue_rate_among_baseline_failures,induction_rate_among_baseline_successes,pairing_violation_rate,source_data_dir
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r070,70,surface_code_distance_3_5_7_traditional_calibration_d3_8+8j_Z_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2275,2187,476,388,1799,7337,88,0.227500,0.218700,-0.008800,0.008800,0.209231,0.050227,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_8+8j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r090,90,surface_code_distance_3_5_7_traditional_calibration_d3_8+8j_Z_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2750,2659,570,479,2180,6771,91,0.275000,0.265900,-0.009100,0.009100,0.207273,0.066069,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_8+8j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r110,110,surface_code_distance_3_5_7_traditional_calibration_d3_8+8j_Z_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3063,2962,662,561,2401,6376,101,0.306300,0.296200,-0.010100,0.010100,0.216128,0.080871,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_8+8j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r130,130,surface_code_distance_3_5_7_traditional_calibration_d3_8+8j_Z_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3414,3294,795,675,2619,5911,120,0.341400,0.329400,-0.012000,0.012000,0.232865,0.102490,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_8+8j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r150,150,surface_code_distance_3_5_7_traditional_calibration_d3_8+8j_Z_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,3655,3608,844,797,2811,5548,47,0.365500,0.360800,-0.004700,0.004700,0.230917,0.125611,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_8+8j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r010,10,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_X_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,203,190,50,37,153,9760,13,0.020300,0.019000,-0.001300,0.001300,0.246305,0.003777,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r030,30,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_X_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,643,585,156,98,487,9259,58,0.064300,0.058500,-0.005800,0.005800,0.242613,0.010473,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r050,50,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_X_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1020,954,260,194,760,8786,66,0.102000,0.095400,-0.006600,0.006600,0.254902,0.021604,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r070,70,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_X_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1281,1196,320,235,961,8484,85,0.128100,0.119600,-0.008500,0.008500,0.249805,0.026953,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r090,90,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_X_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1563,1469,424,330,1139,8107,94,0.156300,0.146900,-0.009400,0.009400,0.271273,0.039113,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r110,110,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_X_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1898,1762,491,355,1407,7747,136,0.189800,0.176200,-0.013600,0.013600,0.258693,0.043816,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r130,130,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_X_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2280,2128,634,482,1646,7238,152,0.228000,0.212800,-0.015200,0.015200,0.278070,0.062435,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r150,150,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_X_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2494,2300,764,570,1730,6936,194,0.249400,0.230000,-0.019400,0.019400,0.306335,0.075939,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r010,10,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_Z_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,257,235,66,44,191,9699,22,0.025700,0.023500,-0.002200,0.002200,0.256809,0.004516,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r030,30,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_Z_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,683,583,199,99,484,9218,100,0.068300,0.058300,-0.010000,0.010000,0.291362,0.010626,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r050,50,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_Z_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1055,915,323,183,732,8762,140,0.105500,0.091500,-0.014000,0.014000,0.306161,0.020458,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r070,70,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_Z_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1409,1274,409,274,1000,8317,135,0.140900,0.127400,-0.013500,0.013500,0.290277,0.031894,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r090,90,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_Z_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1707,1457,580,330,1127,7963,250,0.170700,0.145700,-0.025000,0.025000,0.339777,0.039793,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r110,110,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_Z_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2006,1803,613,410,1393,7584,203,0.200600,0.180300,-0.020300,0.020300,0.305583,0.051288,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r130,130,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_Z_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2255,1991,719,455,1536,7290,264,0.225500,0.199100,-0.026400,0.026400,0.318847,0.058748,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r150,150,surface_code_distance_3_5_7_traditional_calibration_d5_0+0j_Z_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2504,2254,815,565,1689,6931,250,0.250400,0.225400,-0.025000,0.025000,0.325479,0.075374,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r010,10,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,199,182,57,40,142,9761,17,0.019900,0.018200,-0.001700,0.001700,0.286432,0.004081,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r030,30,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,686,622,212,148,474,9166,64,0.068600,0.062200,-0.006400,0.006400,0.309038,0.015890,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r050,50,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,981,862,301,182,680,8837,119,0.098100,0.086200,-0.011900,0.011900,0.306830,0.020180,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r070,70,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1368,1238,395,265,973,8367,130,0.136800,0.123800,-0.013000,0.013000,0.288743,0.030700,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r090,90,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1754,1632,520,398,1234,7848,122,0.175400,0.163200,-0.012200,0.012200,0.296465,0.048266,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r110,110,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2061,1848,625,412,1436,7527,213,0.206100,0.184800,-0.021300,0.021300,0.303251,0.051896,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r130,130,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2304,2128,692,516,1612,7180,176,0.230400,0.212800,-0.017600,0.017600,0.300347,0.067048,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r150,150,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_X_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2530,2380,775,625,1755,6845,150,0.253000,0.238000,-0.015000,0.015000,0.306324,0.083668,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r010,10,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,171,149,60,38,111,9791,22,0.017100,0.014900,-0.002200,0.002200,0.350877,0.003866,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r030,30,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,554,450,219,115,335,9331,104,0.055400,0.045000,-0.010400,0.010400,0.395307,0.012174,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r050,50,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,868,715,309,156,559,8976,153,0.086800,0.071500,-0.015300,0.015300,0.355991,0.017083,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r070,70,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r070,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1156,973,412,229,744,8615,183,0.115600,0.097300,-0.018300,0.018300,0.356401,0.025893,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r090,90,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r090,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1476,1253,541,318,935,8206,223,0.147600,0.125300,-0.022300,0.022300,0.366531,0.037306,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r110,110,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r110,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1672,1426,596,350,1076,7978,246,0.167200,0.142600,-0.024600,0.024600,0.356459,0.042027,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r130,130,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r130,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2010,1753,711,454,1299,7536,257,0.201000,0.175300,-0.025700,0.025700,0.353731,0.056821,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,r150,150,surface_code_distance_3_5_7_traditional_calibration_d5_0+4j_Z_r150,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,2223,2004,787,568,1436,7209,219,0.222300,0.200400,-0.021900,0.021900,0.354026,0.073036,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_0+4j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r010,10,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r010,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,339,278,120,59,219,9602,61,0.033900,0.027800,-0.006100,0.006100,0.353982,0.006107,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r030,30,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r030,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,933,787,324,178,609,8889,146,0.093300,0.078700,-0.014600,0.014600,0.347267,0.019632,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,r050,50,surface_code_distance_3_5_7_traditional_calibration_d5_4+0j_X_r050,tesseract_decoder_with_si1000_prior,tesseract_decoder_with_frequency_calibrated_prior,10000,10000,0,1545,1332,535,322,1010,8133,213,0.154500,0.133200,-0.021300,0.021300,0.346278,0.038084,0.000000,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d5_4+0j/X/r050
