run_id,workload_id,circuit_id,backend,code_family,distance,num_rounds,shot_id,seed,stress_level,data_error_rate,measurement_error_rate,idle_error_rate,decoder_timeout_base_rate,detector_load_scale,idle_window_scale,deadline_scale,decoder_workers,decoder_service_rate,decoder_queue_depth,decoder_deadline,decoder_arrival_time,decoder_start_time,decoder_finish_time,decoder_latency,decoder_deadline_miss,decoder_queue_overflow,decoder_timeout,decoder_backlog,runtime_stall_rounds,idle_exposure,runtime_idle_flip,detector_count,detector_event_count,detector_events,observable_flip,decoder_prediction,qec_decoder_failure,logical_failure,failure_round,failure_region,failure_operation,failure_mode,failure_pattern
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,18,60,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.180000,0.180000,0.191869,0.011869,False,False,False,0.000000,0.000000,0.389908,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,19,61,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.200000,0.950000,1.280875,1.080875,True,False,True,1.800000,2.028688,1.989948,False,44,4,"[4,8,9,35]",True,True,False,True,1,detector_0,1,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,20,62,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.220000,0.970000,1.314442,1.094442,True,False,True,1.800000,2.062604,2.007652,True,44,4,"[8,9,10,11]",False,False,False,True,2,detector_0,2,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,21,63,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.240000,1.427500,1.854388,1.614388,True,False,False,2.850000,3.551469,2.854874,True,44,5,"[8,13,32,36,43]",True,True,False,True,2,detector_0,2,deadline_miss,deadline_miss
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,22,64,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.260000,0.260000,0.277239,0.017239,False,False,False,0.000000,0.000000,0.395747,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,23,65,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.280000,1.905000,2.389375,2.109375,True,False,False,3.900000,4.977937,3.669526,False,44,6,"[0,1,28,29,40,41]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,24,66,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.300000,0.300000,0.327602,0.027602,False,False,False,0.000000,0.000000,0.407017,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,25,67,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.320000,0.632500,0.890584,0.570584,True,False,True,0.750000,0.563960,1.155325,True,44,3,"[15,18,22]",True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,26,68,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.000000,1.187500,1.604111,1.604111,True,False,False,2.850000,3.525778,2.841463,True,44,5,"[0,2,4,27,31]",True,True,False,True,0,detector_0,0,deadline_miss,deadline_miss
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,27,69,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.020000,0.020000,0.040062,0.020062,False,False,False,0.000000,0.000000,0.398817,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,28,70,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.040000,1.665000,2.150069,2.110069,True,False,True,3.900000,4.979672,3.670431,True,44,6,"[15,19,22,23,30,31]",False,False,False,True,3,detector_3,3,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,29,71,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.060000,1.685000,2.176245,2.116245,True,False,False,3.900000,4.995113,3.678491,True,44,6,"[15,19,30,33,34,37]",False,False,False,True,3,detector_3,3,deadline_miss,deadline_miss
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,30,72,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.080000,0.080000,0.268476,0.188476,False,False,False,0.000000,0.000000,0.581967,False,44,2,"[0,1]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,31,73,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.100000,0.100000,0.285813,0.185813,False,False,False,0.000000,0.000000,0.579072,False,44,2,"[23,27]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,32,74,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.120000,0.870000,1.217092,1.097092,True,False,False,1.800000,2.069231,2.011111,True,44,4,"[8,9,36,37]",False,False,False,True,2,detector_0,2,deadline_miss,deadline_miss
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,33,75,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.140000,0.140000,0.152331,0.012331,False,False,False,0.000000,0.000000,0.390410,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,34,76,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.160000,0.160000,0.330241,0.170241,False,False,False,0.000000,0.000000,0.562137,False,44,2,"[0,1]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,35,77,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.180000,0.180000,0.288681,0.108681,False,False,False,0.000000,0.000000,0.495190,False,44,1,[4],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,36,78,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.200000,0.950000,1.278775,1.078775,True,False,True,1.800000,2.023438,1.987207,True,44,4,"[5,6,9,10]",False,False,False,True,1,detector_1,1,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,37,79,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.220000,0.970000,1.317637,1.097637,True,False,False,1.800000,2.070591,2.011821,True,44,4,"[24,28,40,41]",False,False,False,True,6,detector_0,6,deadline_miss,deadline_miss
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,38,80,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.240000,0.240000,0.432835,0.192835,False,False,False,0.000000,0.000000,0.586708,False,44,2,"[24,28]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,39,81,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.260000,1.885000,2.387087,2.127087,True,False,True,3.900000,5.022218,3.692641,True,44,6,"[14,17,19,20,32,36]",False,False,False,True,3,detector_2,3,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,40,82,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.280000,1.946667,2.527800,2.247800,True,True,False,4.000000,5.342001,3.866237,False,44,7,"[22,23,24,27,29,30,31]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,41,83,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.300000,0.612500,0.874376,0.574376,True,False,False,0.750000,0.573441,1.160274,False,44,3,"[4,8,40]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,42,84,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.320000,1.070000,1.402727,1.082727,True,False,False,1.800000,2.033318,1.992364,False,44,4,"[4,8,25,26]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,43,85,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.000000,1.187500,1.609670,1.609670,True,False,False,2.850000,3.539675,2.848718,False,44,5,"[11,12,16,32,40]",True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,44,86,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.020000,0.770000,1.104479,1.084479,True,False,False,1.800000,2.037697,1.994650,False,44,4,"[5,9,21,25]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,45,87,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.040000,0.040000,0.217267,0.177267,False,False,False,0.000000,0.000000,0.569778,False,44,2,"[38,41]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,46,88,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.060000,0.060000,0.151509,0.091509,False,False,False,0.000000,0.000000,0.476516,False,44,1,[43],True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,47,89,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.080000,0.830000,1.166431,1.086431,True,False,True,1.800000,2.042577,1.997198,True,44,4,"[4,5,11,15]",False,False,False,True,1,detector_0,1,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,48,90,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.100000,1.287500,1.696308,1.596308,True,False,True,2.850000,3.506271,2.831281,True,44,5,"[12,16,20,33,34]",False,False,False,True,3,detector_0,3,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,49,91,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.120000,1.786667,2.353628,2.233628,True,True,True,4.000000,5.306570,3.847742,True,44,7,"[6,10,12,22,26,40,41]",False,False,False,True,1,detector_2,1,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,50,92,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.140000,0.890000,1.220417,1.080417,True,False,False,1.800000,2.027543,1.989350,True,44,4,"[28,29,39,43]",False,False,False,True,7,detector_0,7,deadline_miss,deadline_miss
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,51,93,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.160000,0.160000,0.336437,0.176437,False,False,False,0.000000,0.000000,0.568875,False,44,2,"[11,43]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,52,94,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.180000,0.180000,0.191671,0.011671,False,False,True,0.000000,0.000000,0.389693,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,53,95,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.200000,1.866667,2.449554,2.249554,True,True,False,4.000000,5.346384,3.868525,True,44,7,"[1,2,12,14,17,18,27]",True,True,False,True,0,detector_1,0,deadline_miss,deadline_miss
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,54,96,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.220000,0.970000,1.298147,1.078147,True,False,True,1.800000,2.021868,1.986387,True,44,4,"[8,12,18,19]",False,False,False,True,2,detector_0,2,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,55,97,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.240000,0.240000,0.414847,0.174847,False,False,False,0.000000,0.000000,0.567146,False,44,2,"[7,11]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,56,98,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.260000,1.926667,2.579256,2.319256,True,True,True,4.000000,5.520640,3.959487,True,44,8,"[3,13,21,29,30,31,37,41]",False,False,False,True,0,detector_3,0,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,57,99,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.280000,0.280000,0.464694,0.184694,False,False,False,0.000000,0.000000,0.577855,False,44,2,"[2,6]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,58,100,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.300000,0.300000,0.403418,0.103418,False,False,False,0.000000,0.000000,0.489467,False,44,1,[27],True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,59,101,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.320000,0.320000,0.340969,0.020969,False,False,False,0.000000,0.000000,0.399804,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,60,102,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.000000,1.187500,1.603659,1.603659,True,False,True,2.850000,3.524648,2.840874,False,44,5,"[3,7,23,27,36]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,61,103,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.020000,1.686667,2.262807,2.242807,True,True,False,4.000000,5.329516,3.859720,True,44,7,"[1,2,14,18,19,34,38]",True,True,False,True,0,detector_1,0,deadline_miss,deadline_miss
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,62,104,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.040000,0.790000,1.129969,1.089969,True,False,True,1.800000,2.051423,2.001815,True,44,4,"[29,31,33,35]",False,False,False,True,7,detector_1,7,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,63,105,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.060000,0.060000,0.168646,0.108646,False,False,False,0.000000,0.000000,0.495152,False,44,1,[24],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,64,106,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.080000,0.080000,0.259158,0.179158,False,False,False,0.000000,0.000000,0.571834,False,44,2,"[4,8]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,65,107,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.100000,0.850000,1.198198,1.098198,True,False,False,1.800000,2.071995,2.012554,True,44,4,"[16,20,33,37]",False,False,False,True,4,detector_0,4,deadline_miss,deadline_miss
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,66,108,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.120000,1.745000,2.234726,2.114726,True,False,True,3.900000,4.991316,3.676509,True,44,6,"[2,3,8,9,17,18]",False,False,False,True,0,detector_2,0,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,67,109,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.140000,0.890000,1.232473,1.092473,True,False,True,1.800000,2.057683,2.005083,False,44,4,"[14,15,21,25]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,68,110,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.160000,0.160000,0.344547,0.184547,False,False,False,0.000000,0.000000,0.577694,False,44,2,"[14,15]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,69,111,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.180000,0.180000,0.271979,0.091979,False,False,False,0.000000,0.000000,0.477028,False,44,1,[7],True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,70,112,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.200000,1.825000,2.332753,2.132753,True,False,True,3.900000,5.036382,3.700034,True,44,6,"[11,20,21,32,36,43]",False,False,False,True,2,detector_3,2,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,71,113,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.220000,0.220000,0.236200,0.016200,False,False,False,0.000000,0.000000,0.394617,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,72,114,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.240000,1.427500,1.848678,1.608678,True,False,False,2.850000,3.537196,2.847424,True,44,5,"[20,21,29,30,40]",False,False,False,True,5,detector_0,5,deadline_miss,deadline_miss
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,73,115,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.260000,1.447500,1.861549,1.601549,True,False,False,2.850000,3.519373,2.838120,True,44,5,"[18,22,29,34,40]",False,False,False,True,4,detector_2,4,deadline_miss,deadline_miss
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,74,116,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.280000,1.030000,1.374983,1.094983,True,False,False,1.800000,2.063957,2.008358,False,44,4,"[6,10,36,37]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,75,117,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.300000,0.300000,0.315704,0.015704,False,False,False,0.000000,0.000000,0.394078,False,44,0,[],False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,76,118,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.320000,1.070000,1.397988,1.077988,True,False,False,1.800000,2.021471,1.986180,False,44,4,"[0,1,36,37]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,77,119,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.000000,1.625000,2.128286,2.128286,True,False,True,3.900000,5.025216,3.694205,True,44,6,"[7,8,16,17,28,29]",True,True,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,78,120,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.020000,0.020000,0.209948,0.189948,False,False,False,0.000000,0.000000,0.583568,False,44,2,"[25,29]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,79,121,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.040000,0.040000,0.214766,0.174766,False,False,False,0.000000,0.000000,0.567058,False,44,2,"[36,37]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,80,122,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.060000,0.060000,0.250936,0.190936,False,False,False,0.000000,0.000000,0.584643,False,44,2,"[34,38]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,81,123,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.080000,0.080000,0.272482,0.192482,False,False,False,0.000000,0.000000,0.586324,False,44,2,"[22,26]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,82,124,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.100000,0.850000,1.195367,1.095367,True,False,True,1.800000,2.064917,2.008859,True,44,4,"[22,25,26,29]",False,False,False,True,5,detector_2,5,deadline_timeout,deadline_timeout
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,83,125,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.120000,0.870000,1.201773,1.081773,True,False,False,1.800000,2.030932,1.991119,False,44,4,"[26,30,38,39]",False,False,False,False,,none,,none,no_failure
p3_idle_heavy_memory_high_0,idle_heavy_memory,stim_repetition_idle_heavy,stim+pymatching+p3_runtime_service,repetition_code_memory,5,10,84,126,high,0.025,0.02,0.004,0.04,1.05,1.45,0.95,1,2.4,4,0.39899999999999997,0.140000,1.765000,2.271988,2.131988,True,False,False,3.900000,5.034470,3.699036,True,44,6,"[3,7,18,22,27,31]",False,False,False,True,0,detector_3,0,deadline_miss,deadline_miss
