experiment_name,code_family,control_mode,basis,cycles,workload_id,transition_class,num_shots,mean_detector_event_count,mean_early_detector_count,mean_mid_detector_count,mean_late_detector_count,burst_fraction,mean_first_detector_fraction,source_data_dir
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_X_r110,unchanged_success,5364,52.035235,17.170022,17.461409,17.403803,1.000000,0.035884,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_X_r130,rescued,1159,65.522002,22.024159,21.802416,21.695427,1.000000,0.028058,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_X_r130,induced,1158,65.130397,21.471503,21.724525,21.934370,1.000000,0.029957,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_X_r130,unchanged_failure,2705,63.799630,21.169686,21.525693,21.104251,1.000000,0.030796,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_X_r130,unchanged_success,4978,61.725793,20.604259,20.546203,20.575331,1.000000,0.030914,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_X_r150,rescued,1262,79.071315,26.000000,26.633122,26.438193,1.000000,0.024708,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_X_r150,induced,1315,79.415970,26.438023,26.498099,26.479848,1.000000,0.023662,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_X_r150,unchanged_failure,2921,77.645669,25.628210,26.199247,25.818213,1.000000,0.025619,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_X_r150,unchanged_success,4502,75.027988,24.762772,25.127277,25.137939,1.000000,0.024939,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r010,rescued,62,8.032258,2.693548,2.741935,2.596774,0.451613,0.244556,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r010,induced,65,8.400000,2.923077,2.907692,2.569231,0.600000,0.214231,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r010,unchanged_failure,387,7.423773,2.421189,2.568475,2.434109,0.462532,0.239664,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r010,unchanged_success,9486,4.425891,1.400485,1.557031,1.468374,0.155809,0.276836,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r030,rescued,191,17.565445,6.026178,6.041885,5.497382,0.979058,0.121880,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r030,induced,179,18.078212,5.581006,6.446927,6.050279,0.983240,0.118366,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r030,unchanged_failure,1100,16.808182,5.511818,5.568182,5.728182,0.962727,0.114640,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r030,unchanged_success,8530,13.786753,4.499179,4.706917,4.580657,0.882063,0.134104,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r050,rescued,366,27.729508,9.150273,8.931694,9.647541,0.994536,0.066352,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r050,induced,304,28.710526,9.434211,9.878289,9.398026,1.000000,0.058906,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r050,unchanged_failure,1757,26.817302,8.805350,9.138304,8.873648,1.000000,0.071952,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r050,unchanged_success,7573,23.890004,7.845504,8.033144,8.011356,0.994586,0.079046,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r070,rescued,412,37.208738,12.565534,12.303398,12.339806,1.000000,0.052778,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r070,induced,346,38.057803,12.465318,12.407514,13.184971,1.000000,0.054093,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r070,unchanged_failure,2187,35.664838,11.889346,11.949703,11.825789,1.000000,0.055070,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,70,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r070,unchanged_success,7055,32.910843,10.843090,11.100921,10.966832,0.999858,0.056873,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r090,rescued,545,46.708257,15.132110,15.743119,15.833028,1.000000,0.041527,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r090,induced,486,47.833333,16.059671,15.783951,15.989712,1.000000,0.038206,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r090,unchanged_failure,2522,46.082078,15.248612,15.450833,15.382633,1.000000,0.041598,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,90,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r090,unchanged_success,6447,42.880720,14.153560,14.341554,14.385606,1.000000,0.044700,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r110,rescued,588,56.241497,18.624150,19.003401,18.613946,1.000000,0.035911,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r110,induced,577,56.426343,18.552860,18.828423,19.045061,1.000000,0.033904,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r110,unchanged_failure,2855,54.880911,18.319089,18.285464,18.276357,1.000000,0.034198,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,110,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r110,unchanged_success,5980,51.779097,17.054348,17.392308,17.332441,1.000000,0.036383,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r130,rescued,786,66.956743,22.160305,22.567430,22.229008,1.000000,0.028265,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r130,induced,683,66.382138,21.973646,21.650073,22.758419,1.000000,0.028797,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r130,unchanged_failure,3011,64.574892,21.414812,21.585852,21.574228,1.000000,0.028692,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r130,unchanged_success,5520,61.854167,20.600543,20.613225,20.640399,1.000000,0.029351,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r150,rescued,817,75.559364,25.348837,25.391677,24.818849,1.000000,0.025392,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r150,induced,719,76.229485,25.297636,25.335188,25.596662,1.000000,0.025881,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r150,unchanged_failure,3222,73.389199,24.190255,24.739913,24.459032,1.000000,0.025995,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+0j_Z_r150,unchanged_success,5242,71.212514,23.586036,23.805227,23.821251,1.000000,0.027047,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+0j/Z/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r010,rescued,164,8.804878,2.518293,3.487805,2.798780,0.621951,0.233232,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r010,induced,129,8.271318,2.744186,2.558140,2.968992,0.550388,0.253682,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r010,unchanged_failure,450,7.622222,2.346667,2.693333,2.582222,0.475556,0.242778,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r010,unchanged_success,9257,4.818840,1.562169,1.699363,1.557308,0.193583,0.266388,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r030,rescued,410,19.729268,6.431707,6.702439,6.595122,0.985366,0.099431,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r030,induced,403,20.012407,6.196030,7.158809,6.657568,0.990074,0.106028,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r030,unchanged_failure,1176,18.526361,6.079082,6.215986,6.231293,0.979592,0.099405,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r030,unchanged_success,8011,15.599051,5.087130,5.354388,5.157533,0.928973,0.120470,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r050,rescued,715,29.627972,9.676923,10.054545,9.896503,1.000000,0.064276,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r050,induced,629,30.007949,9.696343,10.133545,10.178060,1.000000,0.066669,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r050,unchanged_failure,1776,28.834459,9.662162,9.722973,9.449324,1.000000,0.066812,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,50,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r050,unchanged_success,6880,26.170349,8.558721,8.846076,8.765552,0.997238,0.072950,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r050
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r070,rescued,924,40.300866,13.335498,13.416667,13.548701,1.000000,0.049528,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r070,induced,855,40.533333,13.535673,13.607018,13.390643,1.000000,0.048452,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r070,unchanged_failure,2123,39.251531,12.932642,13.284032,13.034856,0.999529,0.049694,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,70,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r070,unchanged_success,6098,36.429485,12.095113,12.197278,12.137094,0.999836,0.053562,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r070
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r090,rescued,1128,51.796986,16.993794,17.251773,17.551418,1.000000,0.039043,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r090,induced,1031,52.720660,17.509214,17.423860,17.787585,1.000000,0.038219,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r090,unchanged_failure,2455,50.165784,16.528310,16.940937,16.696538,1.000000,0.038528,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,90,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r090,unchanged_success,5386,47.455069,15.562013,15.968994,15.924062,1.000000,0.041439,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r090
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r110,rescued,1298,62.080123,20.531587,20.826656,20.721880,1.000000,0.030508,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r110,induced,1160,62.739655,20.708621,21.399138,20.631897,1.000000,0.031851,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r110,unchanged_failure,2638,61.088704,20.196740,20.759287,20.132676,1.000000,0.032567,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,110,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r110,unchanged_success,4904,58.609502,19.358075,19.774062,19.477365,1.000000,0.032396,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r110
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r130,rescued,1357,73.771555,24.565954,24.823876,24.381724,1.000000,0.027139,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r130,induced,1329,74.242287,24.697517,25.091046,24.453725,1.000000,0.025914,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r130,unchanged_failure,2740,71.907664,23.653285,24.112409,24.141971,1.000000,0.027089,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,130,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r130,unchanged_success,4574,69.888282,23.128771,23.568212,23.191299,1.000000,0.027867,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r130
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r150,rescued,1556,87.633676,28.986504,29.344473,29.302699,1.000000,0.021835,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r150,induced,1490,87.644295,28.945638,29.810738,28.887919,1.000000,0.021986,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r150,unchanged_failure,2698,85.814307,28.636397,28.534470,28.643440,1.000000,0.022793,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,X,150,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_X_r150,unchanged_success,4256,83.960996,28.066024,27.934211,27.960761,1.000000,0.022492,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/X/r150
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_Z_r010,rescued,214,7.967290,2.570093,2.691589,2.705607,0.476636,0.215245,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_Z_r010,induced,108,9.074074,2.722222,3.083333,3.268519,0.648148,0.213657,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_Z_r010,unchanged_failure,405,7.669136,2.617284,2.558025,2.493827,0.488889,0.209753,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,10,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_Z_r010,unchanged_success,9273,4.974873,1.634746,1.694921,1.645207,0.209641,0.258432,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/Z/r010
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_Z_r030,rescued,610,18.808197,6.059016,6.385246,6.363934,0.990164,0.098115,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_Z_r030,induced,274,19.631387,6.737226,6.507299,6.386861,0.992701,0.099118,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_Z_r030,unchanged_failure,1070,18.378505,5.877570,6.322430,6.178505,0.976636,0.107286,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,30,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_Z_r030,unchanged_success,8046,15.301143,5.010937,5.189784,5.100423,0.925553,0.123454,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/Z/r030
surface_code_distance_3_5_7_traditional_calibration,surface_code_memory,traditional_calibration,Z,50,surface_code_distance_3_5_7_traditional_calibration_d3_0+4j_Z_r050,rescued,842,30.671021,10.084323,10.513064,10.073634,1.000000,0.063192,data/raw/google_rl_qec_v2/surface_code_distance_3_5_7/traditional_calibration/d3_0+4j/Z/r050
