source_data_dir,baseline_prior,intervened_prior,workload_id,stress_level,intervention,intervention_class,num_pairs,valid_pairs,invalid_pairs,baseline_failure_count,intervened_failure_count,rescued_failure_count,induced_failure_count,unchanged_failure_count,unchanged_success_count,net_rescue_count,paired_delta_lfr,paired_delta_lfr_ci_lower,paired_delta_lfr_ci_upper,net_rescue_rate,net_rescue_rate_ci_lower,net_rescue_rate_ci_upper,rescue_rate_among_baseline_failures,induction_rate_among_baseline_successes,num_bootstrap,bootstrap_seed
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2399,2199,672,472,1727,7129,200,-0.020000,-0.026900,-0.015300,0.020000,0.013500,0.027900,0.280117,0.062097,100,105226
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2399,2100,820,521,1579,7080,299,-0.029900,-0.037200,-0.025000,0.029900,0.022400,0.036800,0.341809,0.068544,100,105227
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2399,2110,809,520,1590,7081,289,-0.028900,-0.036600,-0.021300,0.028900,0.021800,0.035000,0.337224,0.068412,100,105228
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,3358,3161,986,789,2372,5853,197,-0.019700,-0.026600,-0.012900,0.019700,0.010000,0.026700,0.293627,0.118790,100,105326
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r09,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,3358,3060,1219,921,2139,5721,298,-0.029800,-0.039600,-0.020800,0.029800,0.020200,0.038100,0.363014,0.138663,100,105327
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,3358,3105,1160,907,2198,5735,253,-0.025300,-0.033400,-0.018200,0.025300,0.016700,0.034700,0.345444,0.136555,100,105328
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3801,3542,1250,991,2551,5208,259,-0.025900,-0.032900,-0.018900,0.025900,0.015400,0.032600,0.328861,0.159864,100,105426
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3801,3493,1457,1149,2344,5050,308,-0.030800,-0.040500,-0.022600,0.030800,0.020500,0.041400,0.383320,0.185352,100,105427
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3801,3521,1439,1159,2362,5040,280,-0.028000,-0.037000,-0.018800,0.028000,0.020900,0.037000,0.378585,0.186966,100,105428
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,4241,3935,1558,1252,2683,4507,306,-0.030600,-0.037500,-0.022100,0.030600,0.021400,0.040100,0.367366,0.217399,100,105526
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,4241,3918,1738,1415,2503,4344,323,-0.032300,-0.042800,-0.021700,0.032300,0.021500,0.039800,0.409809,0.245702,100,105527
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,4241,3898,1719,1376,2522,4383,343,-0.034300,-0.048400,-0.024000,0.034300,0.024700,0.046300,0.405329,0.238930,100,105528
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4440,4308,1607,1475,2833,4085,132,-0.013200,-0.024500,-0.003300,0.013200,0.003700,0.022900,0.361937,0.265288,100,105626
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4440,4183,1828,1571,2612,3989,257,-0.025700,-0.035900,-0.016100,0.025700,0.014700,0.036200,0.411712,0.282554,100,105627
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4440,4153,1839,1552,2601,4008,287,-0.028700,-0.042000,-0.018400,0.028700,0.016700,0.040500,0.414189,0.279137,100,105628
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4631,4488,1792,1649,2839,3720,143,-0.014300,-0.026700,-0.004300,0.014300,0.004800,0.023900,0.386957,0.307134,100,105726
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4631,4408,1945,1722,2686,3647,223,-0.022300,-0.034200,-0.011900,0.022300,0.011000,0.034200,0.419996,0.320730,100,105727
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d3_at_q8_5/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d3_at_q8_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4631,4421,1939,1729,2692,3640,210,-0.021000,-0.036400,-0.011900,0.021000,0.011800,0.031200,0.418700,0.322034,100,105728
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2007,1900,747,640,1260,7353,107,-0.010700,-0.017400,-0.003600,0.010700,0.003900,0.017100,0.372197,0.080070,100,105826
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2007,1824,765,582,1242,7411,183,-0.018300,-0.024200,-0.011400,0.018300,0.010500,0.024700,0.381166,0.072814,100,105827
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,2007,1851,778,622,1229,7371,156,-0.015600,-0.022000,-0.008000,0.015600,0.008200,0.024100,0.387643,0.077818,100,105828
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,3051,2822,1284,1055,1767,5894,229,-0.022900,-0.032100,-0.014600,0.022900,0.011700,0.030700,0.420846,0.151820,100,105926
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r09,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,3051,2785,1253,987,1798,5962,266,-0.026600,-0.034900,-0.018300,0.026600,0.015600,0.034600,0.410685,0.142035,100,105927
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,3051,2733,1289,971,1762,5978,318,-0.031800,-0.042400,-0.022700,0.031800,0.023400,0.040600,0.422484,0.139732,100,105928
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3670,3515,1511,1356,2159,4974,155,-0.015500,-0.026900,-0.005900,0.015500,0.006000,0.026900,0.411717,0.214218,100,106026
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3670,3420,1519,1269,2151,5061,250,-0.025000,-0.034900,-0.016800,0.025000,0.012900,0.034300,0.413896,0.200474,100,106027
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3670,3422,1590,1342,2080,4988,248,-0.024800,-0.037100,-0.016000,0.024800,0.016000,0.034000,0.433243,0.212006,100,106028
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,4125,4037,1743,1655,2382,4220,88,-0.008800,-0.021600,0.001100,0.008800,-0.002900,0.019000,0.422545,0.281702,100,106126
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,4125,3906,1762,1543,2363,4332,219,-0.021900,-0.033900,-0.012600,0.021900,0.010900,0.030300,0.427152,0.262638,100,106127
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,4125,3893,1817,1585,2308,4290,232,-0.023200,-0.034500,-0.014500,0.023200,0.010800,0.032800,0.440485,0.269787,100,106128
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4462,4319,1961,1818,2501,3720,143,-0.014300,-0.026600,-0.001200,0.014300,0.003600,0.025500,0.439489,0.328277,100,106226
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4462,4211,1997,1746,2465,3792,251,-0.025100,-0.038700,-0.011900,0.025100,0.011200,0.037600,0.447557,0.315276,100,106227
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,4462,4262,2025,1825,2437,3713,200,-0.020000,-0.034000,-0.010800,0.020000,0.007700,0.029900,0.453832,0.329541,100,106228
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4611,4500,2077,1966,2534,3423,111,-0.011100,-0.023100,0.001900,0.011100,0.000500,0.021800,0.450445,0.364817,100,106326
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4611,4484,2037,1910,2574,3479,127,-0.012700,-0.024000,-0.001300,0.012700,0.000300,0.025300,0.441770,0.354426,100,106327
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_28/d5_at_q6_5/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_28_d5_at_q6_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,4611,4454,2111,1954,2500,3435,157,-0.015700,-0.027700,-0.003900,0.015700,0.003300,0.026300,0.457818,0.362590,100,106328
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1509,1411,409,311,1100,8180,98,-0.009800,-0.014700,-0.005300,0.009800,0.005100,0.014600,0.271040,0.036627,100,106426
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1509,1328,540,359,969,8132,181,-0.018100,-0.024000,-0.012800,0.018100,0.012700,0.023400,0.357853,0.042280,100,106427
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1509,1316,553,360,956,8131,193,-0.019300,-0.025300,-0.014800,0.019300,0.012100,0.024800,0.366468,0.042398,100,106428
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2272,2093,653,474,1619,7254,179,-0.017900,-0.024100,-0.011400,0.017900,0.011700,0.023300,0.287412,0.061335,100,106526
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r09,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2272,2007,887,622,1385,7106,265,-0.026500,-0.035200,-0.020600,0.026500,0.019700,0.034100,0.390405,0.080487,100,106527
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r09,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2272,1973,867,568,1405,7160,299,-0.029900,-0.037400,-0.023200,0.029900,0.023500,0.035700,0.381602,0.073499,100,106528
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r13,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3326,3194,922,790,2404,5884,132,-0.013200,-0.022100,-0.006300,0.013200,0.006200,0.020800,0.277210,0.118370,100,106626
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r13,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3326,3150,1192,1016,2134,5658,176,-0.017600,-0.027400,-0.009400,0.017600,0.006800,0.027400,0.358388,0.152233,100,106627
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r13,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r13,real_device,switch_decoder_prior,decoder,10000,10000,0,3326,3132,1153,959,2173,5715,194,-0.019400,-0.030300,-0.009800,0.019400,0.011000,0.026400,0.346663,0.143692,100,106628
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r17,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3373,3128,1111,866,2262,5761,245,-0.024500,-0.031300,-0.015600,0.024500,0.015600,0.031700,0.329380,0.130678,100,106726
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r17,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3373,3039,1364,1030,2009,5597,334,-0.033400,-0.043000,-0.025100,0.033400,0.021400,0.040200,0.404388,0.155425,100,106727
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r17,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r17,real_device,switch_decoder_prior,decoder,10000,10000,0,3373,3055,1325,1007,2048,5620,318,-0.031800,-0.041400,-0.023500,0.031800,0.020000,0.041200,0.392825,0.151954,100,106728
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r21,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3624,3477,1185,1038,2439,5338,147,-0.014700,-0.024300,-0.006000,0.014700,0.006700,0.023100,0.326987,0.162798,100,106826
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r21,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3624,3367,1495,1238,2129,5138,257,-0.025700,-0.035000,-0.016100,0.025700,0.016500,0.036600,0.412528,0.194166,100,106827
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r21,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r21,real_device,switch_decoder_prior,decoder,10000,10000,0,3624,3429,1432,1237,2192,5139,195,-0.019500,-0.032000,-0.009700,0.019500,0.009600,0.027000,0.395143,0.194009,100,106828
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r25,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,3988,3846,1373,1231,2615,4781,142,-0.014200,-0.026100,-0.005400,0.014200,0.005200,0.024800,0.344283,0.204757,100,106926
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r25,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,3988,3676,1701,1389,2287,4623,312,-0.031200,-0.041300,-0.020400,0.031200,0.022600,0.042900,0.426530,0.231038,100,106927
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q4_5/X/r25,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q4_5_X_r25,real_device,switch_decoder_prior,decoder,10000,10000,0,3988,3693,1664,1369,2324,4643,295,-0.029500,-0.041600,-0.022400,0.029500,0.018800,0.039200,0.417252,0.227711,100,106928
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q6_3/X/r05,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_29_d3_at_q6_3_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1412,1363,401,352,1011,8236,49,-0.004900,-0.011000,0.000000,0.004900,-0.001800,0.009500,0.283994,0.040987,100,107026
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q6_3/X/r05,dem_simple,dem_rl_isolated_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q6_3_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1412,1250,470,308,942,8280,162,-0.016200,-0.021200,-0.011600,0.016200,0.009200,0.020300,0.332861,0.035864,100,107027
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q6_3/X/r05,dem_simple,dem_rl_shared_correlated_matching,sycamore_surface_code_d3_d5_sample_29_d3_at_q6_3_X_r05,real_device,switch_decoder_prior,decoder,10000,10000,0,1412,1263,463,314,949,8274,149,-0.014900,-0.018900,-0.009200,0.014900,0.010200,0.020100,0.327904,0.036563,100,107028
data/raw/google_decoder_priors/sycamore_surface_code_d3_d5/sample_29/d3_at_q6_3/X/r09,dem_simple,dem_correlations,sycamore_surface_code_d3_d5_sample_29_d3_at_q6_3_X_r09,real_device,switch_decoder_prior,decoder,10000,10000,0,2254,2106,669,521,1585,7225,148,-0.014800,-0.023200,-0.007400,0.014800,0.009100,0.020600,0.296806,0.067261,100,107126
